Datetime,PM10 (ug/m3),Predicted_Cases_Week1,Predicted_Cases_Week2,Predicted_Cases_Week3,Predicted_Cases_Week4,Predicted_Cases_Week8,Predicted_Cases_Week12
2020-01-19,10103.75,10361.35352735854,9145.734927618518,3206.8723421962222,10400.568265114764,6298.351601731755,5992.318543885797
2020-01-26,9125.42,9265.795128644446,10361.35352735854,9145.734927618518,3206.8723421962222,9097.373310491224,18551.272107826822
2020-02-02,11231.25,11353.977070160394,9265.795128644446,10361.35352735854,9145.734927618518,6544.7464982206675,8174.066963448213
2020-02-09,8505.92,8667.565319445584,11353.977070160394,9265.795128644446,10361.35352735854,11351.819342537954,9489.095763541949
2020-02-16,9491.5,9563.242025516376,8667.565319445584,11353.977070160394,9265.795128644446,10400.568265114764,6298.351601731755
2020-02-23,9273.17,9488.797897764072,9563.242025516376,8667.565319445584,11353.977070160394,3206.8723421962222,9097.373310491224
2020-03-01,9983.75,10201.285612357171,9488.797897764072,9563.242025516376,8667.565319445584,9145.734927618518,6544.7464982206675
2020-03-08,10497.33,10556.785632291518,10201.285612357171,9488.797897764072,9563.242025516376,10361.35352735854,11351.819342537954
2020-03-15,6464.83,6981.899467863044,10556.785632291518,10201.285612357171,9488.797897764072,9265.795128644446,10400.568265114764
2020-03-22,7774.33,7479.392313058598,6981.899467863044,10556.785632291518,10201.285612357171,11353.977070160394,3206.8723421962222
2020-03-29,6575.5,6376.159807702816,7479.392313058598,6981.899467863044,10556.785632291518,8667.565319445584,9145.734927618518
2020-04-05,7366.0,7465.88074526921,6376.159807702816,7479.392313058598,6981.899467863044,9563.242025516376,10361.35352735854
2020-04-12,5070.67,5088.979629552988,7465.88074526921,6376.159807702816,7479.392313058598,9488.797897764072,9265.795128644446
2020-04-19,5551.33,5634.647214763925,5088.979629552988,7465.88074526921,6376.159807702816,10201.285612357171,11353.977070160394
2020-04-26,2400.0,2353.4281512111447,5634.647214763925,5088.979629552988,7465.88074526921,10556.785632291518,8667.565319445584
2020-05-03,5581.58,5517.990160721703,2353.4281512111447,5634.647214763925,5088.979629552988,6981.899467863044,9563.242025516376
2020-05-10,6985.0,6781.677481561188,5517.990160721703,2353.4281512111447,5634.647214763925,7479.392313058598,9488.797897764072
2020-05-17,3656.75,3557.8148764309444,6781.677481561188,5517.990160721703,2353.4281512111447,6376.159807702816,10201.285612357171
2020-05-24,11448.34,11398.914174006342,3557.8148764309444,6781.677481561188,5517.990160721703,7465.88074526921,10556.785632291518
2020-05-31,10142.25,10178.493192343676,11398.914174006342,3557.8148764309444,6781.677481561188,5088.979629552988,6981.899467863044
2020-06-07,5309.08,5360.343014594789,10178.493192343676,11398.914174006342,3557.8148764309444,5634.647214763925,7479.392313058598
2020-06-14,6168.0,6244.167425451787,5360.343014594789,10178.493192343676,11398.914174006342,2353.4281512111447,6376.159807702816
2020-06-21,7518.17,7253.619572131431,6244.167425451787,5360.343014594789,10178.493192343676,5517.990160721703,7465.88074526921
2020-06-28,6126.66,6175.86399340613,7253.619572131431,6244.167425451787,5360.343014594789,6781.677481561188,5088.979629552988
2020-07-05,3797.42,3647.1304987280055,6175.86399340613,7253.619572131431,6244.167425451787,3557.8148764309444,5634.647214763925
2020-07-12,4381.67,4209.253136735982,3647.1304987280055,6175.86399340613,7253.619572131431,11398.914174006342,2353.4281512111447
2020-07-19,4056.0,3964.7714996979557,4209.253136735982,3647.1304987280055,6175.86399340613,10178.493192343676,5517.990160721703
2020-07-26,4755.25,4535.116904752583,3964.7714996979557,4209.253136735982,3647.1304987280055,5360.343014594789,6781.677481561188
2020-08-02,3899.5,3697.646027290113,4535.116904752583,3964.7714996979557,4209.253136735982,6244.167425451787,3557.8148764309444
2020-08-09,3687.25,3874.165976962947,3697.646027290113,4535.116904752583,3964.7714996979557,7253.619572131431,11398.914174006342
2020-08-16,6305.5,6500.087758418113,3874.165976962947,3697.646027290113,4535.116904752583,6175.86399340613,10178.493192343676
2020-08-23,5572.5,5661.510389687239,6500.087758418113,3874.165976962947,3697.646027290113,3647.1304987280055,5360.343014594789
2020-08-30,6410.5,6730.359131596197,5661.510389687239,6500.087758418113,3874.165976962947,4209.253136735982,6244.167425451787
2020-09-06,5651.5,5440.524163758118,6730.359131596197,5661.510389687239,6500.087758418113,3964.7714996979557,7253.619572131431
2020-09-13,4204.08,4211.3342504015245,5440.524163758118,6730.359131596197,5661.510389687239,4535.116904752583,6175.86399340613
2020-09-20,3934.0,4233.235626879951,4211.3342504015245,5440.524163758118,6730.359131596197,3697.646027290113,3647.1304987280055
2020-09-27,5038.66,4749.005892310928,4233.235626879951,4211.3342504015245,5440.524163758118,3874.165976962947,4209.253136735982
2020-10-04,6565.25,6077.290154826771,4749.005892310928,4233.235626879951,4211.3342504015245,6500.087758418113,3964.7714996979557
2020-10-11,9134.5,8922.662864947533,6077.290154826771,4749.005892310928,4233.235626879951,5661.510389687239,4535.116904752583
2020-10-18,5608.5,5460.686171251467,8922.662864947533,6077.290154826771,4749.005892310928,6730.359131596197,3697.646027290113
2020-10-25,7691.5,7770.342520508252,5460.686171251467,8922.662864947533,6077.290154826771,5440.524163758118,3874.165976962947
2020-11-01,16139.58,16414.002733513513,7770.342520508252,5460.686171251467,8922.662864947533,4211.3342504015245,6500.087758418113
2020-11-08,9947.0,10437.241973300554,16414.002733513513,7770.342520508252,5460.686171251467,4233.235626879951,5661.510389687239
2020-11-15,7675.0,7736.280071353384,10437.241973300554,16414.002733513513,7770.342520508252,4749.005892310928,6730.359131596197
2020-11-22,4634.08,4495.0306251957745,7736.280071353384,10437.241973300554,16414.002733513513,6077.290154826771,5440.524163758118
2020-11-29,5838.25,5472.6595397335095,4495.0306251957745,7736.280071353384,10437.241973300554,8922.662864947533,4211.3342504015245
2020-12-06,4877.75,5022.362633213098,5472.6595397335095,4495.0306251957745,7736.280071353384,5460.686171251467,4233.235626879951
2020-12-13,8104.58,7947.83651216946,5022.362633213098,5472.6595397335095,4495.0306251957745,7770.342520508252,4749.005892310928
2020-12-20,11200.75,11257.236394622438,7947.83651216946,5022.362633213098,5472.6595397335095,16414.002733513513,6077.290154826771
2020-12-27,14922.75,14847.14748465253,11257.236394622438,7947.83651216946,5022.362633213098,10437.241973300554,8922.662864947533
2021-01-03,14931.33,15464.733984184168,14847.14748465253,11257.236394622438,7947.83651216946,7736.280071353384,5460.686171251467
2021-01-10,5343.5,5392.047030776495,15464.733984184168,14847.14748465253,11257.236394622438,4495.0306251957745,7770.342520508252
2021-01-17,11664.58,11947.525360306683,5392.047030776495,15464.733984184168,14847.14748465253,5472.6595397335095,16414.002733513513
2021-01-24,10606.58,11025.644823668907,11947.525360306683,5392.047030776495,15464.733984184168,5022.362633213098,10437.241973300554
2021-01-31,13326.0,13047.562715414582,11025.644823668907,11947.525360306683,5392.047030776495,7947.83651216946,7736.280071353384
2021-02-07,12298.5,12393.853663859805,13047.562715414582,11025.644823668907,11947.525360306683,11257.236394622438,4495.0306251957745
2021-02-14,9371.25,9351.809443930619,12393.853663859805,13047.562715414582,11025.644823668907,14847.14748465253,5472.6595397335095
2021-02-21,10331.25,10492.709317276802,9351.809443930619,12393.853663859805,13047.562715414582,15464.733984184168,5022.362633213098
2021-02-28,11498.58,11866.341496962019,10492.709317276802,9351.809443930619,12393.853663859805,5392.047030776495,7947.83651216946
2021-03-07,10758.17,11037.17371511919,11866.341496962019,10492.709317276802,9351.809443930619,11947.525360306683,11257.236394622438
2021-03-14,7572.75,7249.843432710408,11037.17371511919,11866.341496962019,10492.709317276802,11025.644823668907,14847.14748465253
2021-03-21,13916.25,14176.669495240938,7249.843432710408,11037.17371511919,11866.341496962019,13047.562715414582,15464.733984184168
2021-03-28,20309.25,20252.12702460955,14176.669495240938,7249.843432710408,11037.17371511919,12393.853663859805,5392.047030776495
2021-04-04,19297.75,19352.717245448053,20252.12702460955,14176.669495240938,7249.843432710408,9351.809443930619,11947.525360306683
2021-04-11,17461.0,17436.44338360409,19352.717245448053,20252.12702460955,14176.669495240938,10492.709317276802,11025.644823668907
2021-04-18,8672.5,8582.443150471132,17436.44338360409,19352.717245448053,20252.12702460955,11866.341496962019,13047.562715414582
2021-04-25,2173.08,2192.320143704016,8582.443150471132,17436.44338360409,19352.717245448053,11037.17371511919,12393.853663859805
2021-05-02,532.0,633.8473903816412,2192.320143704016,8582.443150471132,17436.44338360409,7249.843432710408,9351.809443930619
2021-05-09,3481.25,2778.583143039871,633.8473903816412,2192.320143704016,8582.443150471132,14176.669495240938,10492.709317276802
2021-05-16,6359.75,6144.9525834330525,2778.583143039871,633.8473903816412,2192.320143704016,20252.12702460955,11866.341496962019
2021-05-23,6103.5,6214.078570779582,6144.9525834330525,2778.583143039871,633.8473903816412,19352.717245448053,11037.17371511919
2021-05-30,8918.25,9472.222874475436,6214.078570779582,6144.9525834330525,2778.583143039871,17436.44338360409,7249.843432710408
2021-06-06,5024.0,5237.959183356234,9472.222874475436,6214.078570779582,6144.9525834330525,8582.443150471132,14176.669495240938
2021-06-13,4656.42,4411.957879568328,5237.959183356234,9472.222874475436,6214.078570779582,2192.320143704016,20252.12702460955
2021-06-20,9965.5,9178.776981890065,4411.957879568328,5237.959183356234,9472.222874475436,633.8473903816412,19352.717245448053
2021-06-27,11911.0,12074.327030896155,9178.776981890065,4411.957879568328,5237.959183356234,2778.583143039871,17436.44338360409
2021-07-04,6436.0,6735.875800819827,12074.327030896155,9178.776981890065,4411.957879568328,6144.9525834330525,8582.443150471132
2021-07-11,3499.25,3335.722159233419,6735.875800819827,12074.327030896155,9178.776981890065,6214.078570779582,2192.320143704016
2021-07-18,3808.92,3662.628805717849,3335.722159233419,6735.875800819827,12074.327030896155,9472.222874475436,633.8473903816412
2021-07-25,4307.0,4410.077355171754,3662.628805717849,3335.722159233419,6735.875800819827,5237.959183356234,2778.583143039871
2021-08-01,4697.25,4587.548710891151,4410.077355171754,3662.628805717849,3335.722159233419,4411.957879568328,6144.9525834330525
2021-08-08,5729.0,5617.074294686699,4587.548710891151,4410.077355171754,3662.628805717849,9178.776981890065,6214.078570779582
2021-08-15,5209.5,4674.603060642208,5617.074294686699,4587.548710891151,4410.077355171754,12074.327030896155,9472.222874475436
2021-08-22,5023.25,4933.63020564248,4674.603060642208,5617.074294686699,4587.548710891151,6735.875800819827,5237.959183356234
2021-08-29,4429.58,4109.231526534767,4933.63020564248,4674.603060642208,5617.074294686699,3335.722159233419,4411.957879568328
2021-09-05,5980.17,5853.042495968875,4109.231526534767,4933.63020564248,4674.603060642208,3662.628805717849,9178.776981890065
2021-09-12,4030.67,3779.6675365635238,5853.042495968875,4109.231526534767,4933.63020564248,4410.077355171754,12074.327030896155
2021-09-19,7783.92,7683.7916173194135,3779.6675365635238,5853.042495968875,4109.231526534767,4587.548710891151,6735.875800819827
2021-09-26,5358.83,5639.127273934381,7683.7916173194135,3779.6675365635238,5853.042495968875,5617.074294686699,3335.722159233419
2021-10-03,3606.66,3845.7175896223716,5639.127273934381,7683.7916173194135,3779.6675365635238,4674.603060642208,3662.628805717849
2021-10-10,3916.75,3291.768035670817,3845.7175896223716,5639.127273934381,7683.7916173194135,4933.63020564248,4410.077355171754
2021-10-17,10259.67,10982.486092277004,3291.768035670817,3845.7175896223716,5639.127273934381,4109.231526534767,4587.548710891151
2021-10-24,9484.5,10240.977213954206,10982.486092277004,3291.768035670817,3845.7175896223716,5853.042495968875,5617.074294686699
2021-10-31,9444.5,9635.596362492111,10240.977213954206,10982.486092277004,3291.768035670817,3779.6675365635238,4674.603060642208
2021-11-07,3258.75,3184.276796835603,9635.596362492111,10240.977213954206,10982.486092277004,7683.7916173194135,4933.63020564248
2021-11-14,9764.25,9807.996338591907,3184.276796835603,9635.596362492111,10240.977213954206,5639.127273934381,4109.231526534767
2021-11-21,3487.42,3405.672094861855,9807.996338591907,3184.276796835603,9635.596362492111,3845.7175896223716,5853.042495968875
2021-11-28,5134.0,5156.564747711855,3405.672094861855,9807.996338591907,3184.276796835603,3291.768035670817,3779.6675365635238
2021-12-05,9152.42,8938.954764840908,5156.564747711855,3405.672094861855,9807.996338591907,10982.486092277004,7683.7916173194135
2021-12-12,6057.25,5903.459819368051,8938.954764840908,5156.564747711855,3405.672094861855,10240.977213954206,5639.127273934381
2021-12-19,13224.25,13017.801211285485,5903.459819368051,8938.954764840908,5156.564747711855,9635.596362492111,3845.7175896223716
2021-12-26,15909.0,16488.03967549717,13017.801211285485,5903.459819368051,8938.954764840908,3184.276796835603,3291.768035670817
2022-01-02,7634.17,8141.800763337333,16488.03967549717,13017.801211285485,5903.459819368051,9807.996338591907,10982.486092277004
2022-01-09,8992.75,9044.031974798441,8141.800763337333,16488.03967549717,13017.801211285485,3405.672094861855,10240.977213954206
2022-01-16,7623.58,7495.371778914108,9044.031974798441,8141.800763337333,16488.03967549717,5156.564747711855,9635.596362492111
2022-01-23,11118.25,11358.69648990528,7495.371778914108,9044.031974798441,8141.800763337333,8938.954764840908,3184.276796835603
2022-01-30,15344.67,15174.360586964549,11358.69648990528,7495.371778914108,9044.031974798441,5903.459819368051,9807.996338591907
2022-02-06,13548.25,13692.029569968961,15174.360586964549,11358.69648990528,7495.371778914108,13017.801211285485,3405.672094861855
2022-02-13,9309.75,9160.305501984274,13692.029569968961,15174.360586964549,11358.69648990528,16488.03967549717,5156.564747711855
2022-02-20,11003.75,11189.334837605234,9160.305501984274,13692.029569968961,15174.360586964549,8141.800763337333,8938.954764840908
2022-02-27,10938.25,11224.458854390143,11189.334837605234,9160.305501984274,13692.029569968961,9044.031974798441,5903.459819368051
2022-03-06,7375.75,7071.844021097183,11224.458854390143,11189.334837605234,9160.305501984274,7495.371778914108,13017.801211285485
2022-03-13,14076.25,14318.186153151852,7071.844021097183,11224.458854390143,11189.334837605234,11358.69648990528,16488.03967549717
2022-03-20,16755.67,15797.41778734568,14318.186153151852,7071.844021097183,11224.458854390143,15174.360586964549,8141.800763337333
2022-03-27,14644.08,14629.723575555636,15797.41778734568,14318.186153151852,7071.844021097183,13692.029569968961,9044.031974798441
2022-04-03,10415.25,10097.050931017113,14629.723575555636,15797.41778734568,14318.186153151852,9160.305501984274,7495.371778914108
2022-04-10,9382.5,9349.259795290036,10097.050931017113,14629.723575555636,15797.41778734568,11189.334837605234,11358.69648990528
2022-04-17,10167.0,10077.140472682244,9349.259795290036,10097.050931017113,14629.723575555636,11224.458854390143,15174.360586964549
2022-04-24,11305.25,11503.674705686924,10077.140472682244,9349.259795290036,10097.050931017113,7071.844021097183,13692.029569968961
2022-05-01,15266.25,15762.762740842385,11503.674705686924,10077.140472682244,9349.259795290036,14318.186153151852,9160.305501984274
2022-05-08,15432.67,15371.860223997981,15762.762740842385,11503.674705686924,10077.140472682244,15797.41778734568,11189.334837605234
2022-05-15,12333.25,12029.624644354519,15371.860223997981,15762.762740842385,11503.674705686924,14629.723575555636,11224.458854390143
2022-05-22,10325.41,10458.370013141328,12029.624644354519,15371.860223997981,15762.762740842385,10097.050931017113,7071.844021097183
2022-05-29,12264.17,12164.952287529151,10458.370013141328,12029.624644354519,15371.860223997981,9349.259795290036,14318.186153151852
2022-06-05,9285.42,9089.025813601107,12164.952287529151,10458.370013141328,12029.624644354519,10077.140472682244,15797.41778734568
2022-06-12,5563.33,5618.175678357978,9089.025813601107,12164.952287529151,10458.370013141328,11503.674705686924,14629.723575555636
2022-06-19,4267.75,3742.9378769728473,5618.175678357978,9089.025813601107,12164.952287529151,15762.762740842385,10097.050931017113
2022-06-26,4231.33,3972.2689879526442,3742.9378769728473,5618.175678357978,9089.025813601107,15371.860223997981,9349.259795290036
2022-07-03,5264.75,5221.8228910525895,3972.2689879526442,3742.9378769728473,5618.175678357978,12029.624644354519,10077.140472682244
2022-07-10,4599.75,4481.870669035844,5221.8228910525895,3972.2689879526442,3742.9378769728473,10458.370013141328,11503.674705686924
2022-07-17,6280.5,6549.8301825060735,4481.870669035844,5221.8228910525895,3972.2689879526442,12164.952287529151,15762.762740842385
2022-07-24,6929.17,7038.043568458555,6549.8301825060735,4481.870669035844,5221.8228910525895,9089.025813601107,15371.860223997981
2022-07-31,7692.75,8042.181956818594,7038.043568458555,6549.8301825060735,4481.870669035844,5618.175678357978,12029.624644354519
2022-08-07,5374.5,5179.7198071213315,8042.181956818594,7038.043568458555,6549.8301825060735,3742.9378769728473,10458.370013141328
2022-08-14,5932.5,5863.050600374745,5179.7198071213315,8042.181956818594,7038.043568458555,3972.2689879526442,12164.952287529151
2022-08-21,6929.25,7105.769377701906,5863.050600374745,5179.7198071213315,8042.181956818594,5221.8228910525895,9089.025813601107
2022-08-28,5276.33,5262.965978887572,7105.769377701906,5863.050600374745,5179.7198071213315,4481.870669035844,5618.175678357978
2022-09-04,8509.5,8663.233380591797,5262.965978887572,7105.769377701906,5863.050600374745,6549.8301825060735,3742.9378769728473
2022-09-11,5221.0,5028.977900145937,8663.233380591797,5262.965978887572,7105.769377701906,7038.043568458555,3972.2689879526442
2022-09-18,6515.25,6455.242591320442,5028.977900145937,8663.233380591797,5262.965978887572,8042.181956818594,5221.8228910525895
2022-09-25,6821.0,7582.422530130827,6455.242591320442,5028.977900145937,8663.233380591797,5179.7198071213315,4481.870669035844
2022-10-02,6813.92,7327.305482894395,7582.422530130827,6455.242591320442,5028.977900145937,5863.050600374745,6549.8301825060735
2022-10-09,9375.75,9995.984933285281,7327.305482894395,7582.422530130827,6455.242591320442,7105.769377701906,7038.043568458555
2022-10-16,5763.75,5635.4117291883595,9995.984933285281,7327.305482894395,7582.422530130827,5262.965978887572,8042.181956818594
2022-10-23,8256.5,8380.109985329738,5635.4117291883595,9995.984933285281,7327.305482894395,8663.233380591797,5179.7198071213315
2022-10-30,10634.75,10755.835076807583,8380.109985329738,5635.4117291883595,9995.984933285281,5028.977900145937,5863.050600374745
2022-11-06,8062.5,8227.588080755759,10755.835076807583,8380.109985329738,5635.4117291883595,6455.242591320442,7105.769377701906
2022-11-13,1287.5,1143.816818457949,8227.588080755759,10755.835076807583,8380.109985329738,7582.422530130827,5262.965978887572
2022-11-20,3542.0,3428.894017360988,1143.816818457949,8227.588080755759,10755.835076807583,7327.305482894395,8663.233380591797
2022-11-27,9787.0,9992.411414563901,3428.894017360988,1143.816818457949,8227.588080755759,9995.984933285281,5028.977900145937
2022-12-04,14148.33,13927.802753906308,9992.411414563901,3428.894017360988,1143.816818457949,5635.4117291883595,6455.242591320442
2022-12-11,14552.0,15604.103593993907,13927.802753906308,9992.411414563901,3428.894017360988,8380.109985329738,7582.422530130827
2022-12-18,10215.0,9954.171357245694,15604.103593993907,13927.802753906308,9992.411414563901,10755.835076807583,7327.305482894395
2022-12-25,14136.25,14401.856023316086,9954.171357245694,15604.103593993907,13927.802753906308,8227.588080755759,9995.984933285281
2023-01-01,8325.5,8465.140856005555,14401.856023316086,9954.171357245694,15604.103593993907,1143.816818457949,5635.4117291883595
2023-01-08,14354.0,14034.784161682894,8465.140856005555,14401.856023316086,9954.171357245694,3428.894017360988,8380.109985329738
2023-01-15,12807.5,12809.36179769761,14034.784161682894,8465.140856005555,14401.856023316086,9992.411414563901,10755.835076807583
2023-01-22,11228.75,11258.380496378773,12809.36179769761,14034.784161682894,8465.140856005555,13927.802753906308,8227.588080755759
2023-01-29,12800.75,12885.910980976987,11258.380496378773,12809.36179769761,14034.784161682894,15604.103593993907,1143.816818457949
2023-02-05,12660.25,12705.347903851518,12885.910980976987,11258.380496378773,12809.36179769761,9954.171357245694,3428.894017360988
2023-02-12,14153.0,14513.056770646173,12705.347903851518,12885.910980976987,11258.380496378773,14401.856023316086,9992.411414563901
2023-02-19,13745.0,13902.535470921517,14513.056770646173,12705.347903851518,12885.910980976987,8465.140856005555,13927.802753906308
2023-02-26,13848.25,13737.05721758215,13902.535470921517,14513.056770646173,12705.347903851518,14034.784161682894,15604.103593993907
2023-03-05,10773.75,11134.23756225715,13737.05721758215,13902.535470921517,14513.056770646173,12809.36179769761,9954.171357245694
2023-03-12,10489.25,10773.897629718436,11134.23756225715,13737.05721758215,13902.535470921517,11258.380496378773,14401.856023316086
2023-03-19,9159.41,8945.8770680101,10773.897629718436,11134.23756225715,13737.05721758215,12885.910980976987,8465.140856005555
2023-03-26,7025.0,6757.014752345371,8945.8770680101,10773.897629718436,11134.23756225715,12705.347903851518,14034.784161682894
2023-04-02,7508.0,7122.0171084883095,6757.014752345371,8945.8770680101,10773.897629718436,14513.056770646173,12809.36179769761
